id,symbol,timestamp,unixtime,field,price,size,canautoexecute
151764851,HUYA,2018-08-15 11:36:33-04,1534347393,0,,5,
151764877,HUYA,2018-08-15 11:36:34-04,1534347394,0,,2,
151764905,HUYA,2018-08-15 11:36:35-04,1534347395,5,,1,
151764906,HUYA,2018-08-15 11:36:35-04,1534347395,8,,54949,
151764912,HUYA,2018-08-15 11:36:35-04,1534347395,2,25.43,,t
151764913,HUYA,2018-08-15 11:36:35-04,1534347395,3,,1,
151764914,HUYA,2018-08-15 11:36:35-04,1534347395,0,,3,
151764915,HUYA,2018-08-15 11:36:35-04,1534347395,3,,1,
151764923,HUYA,2018-08-15 11:36:36-04,1534347396,0,,4,
151764950,HUYA,2018-08-15 11:36:36-04,1534347396,8,,54950,
151764964,HUYA,2018-08-15 11:36:36-04,1534347396,0,,3,
151764985,HUYA,2018-08-15 11:36:37-04,1534347397,0,,4,
151765011,HUYA,2018-08-15 11:36:39-04,1534347399,8,,54951,
151765012,HUYA,2018-08-15 11:36:39-04,1534347399,0,,3,
151765040,HUYA,2018-08-15 11:36:40-04,1534347400,8,,54952,
151765042,HUYA,2018-08-15 11:36:40-04,1534347400,1,25.41,,t
151765043,HUYA,2018-08-15 11:36:40-04,1534347400,0,,6,
151765044,HUYA,2018-08-15 11:36:40-04,1534347400,0,,6,
151765045,HUYA,2018-08-15 11:36:40-04,1534347400,3,,4,
151765062,HUYA,2018-08-15 11:36:40-04,1534347400,8,,54953,
151765079,HUYA,2018-08-15 11:36:41-04,1534347401,1,25.42,,t
151765080,HUYA,2018-08-15 11:36:41-04,1534347401,0,,2,
151765081,HUYA,2018-08-15 11:36:41-04,1534347401,0,,2,
151765101,HUYA,2018-08-15 11:36:42-04,1534347402,4,25.43,,f
151765102,HUYA,2018-08-15 11:36:42-04,1534347402,5,,1,
151765103,HUYA,2018-08-15 11:36:42-04,1534347402,8,,54954,
151765104,HUYA,2018-08-15 11:36:42-04,1534347402,0,,4,
151765129,HUYA,2018-08-15 11:36:42-04,1534347402,4,25.42,,f
151765130,HUYA,2018-08-15 11:36:42-04,1534347402,5,,1,
151765131,HUYA,2018-08-15 11:36:42-04,1534347402,8,,54955,
151765139,HUYA,2018-08-15 11:36:42-04,1534347402,0,,2,
151765161,HUYA,2018-08-15 11:36:43-04,1534347403,0,,1,
151765162,HUYA,2018-08-15 11:36:43-04,1534347403,3,,9,
151765191,HUYA,2018-08-15 11:36:44-04,1534347404,8,,54956,
151765205,HUYA,2018-08-15 11:36:44-04,1534347404,1,25.41,,t
151765206,HUYA,2018-08-15 11:36:44-04,1534347404,0,,8,
151765207,HUYA,2018-08-15 11:36:44-04,1534347404,2,25.42,,t
151765208,HUYA,2018-08-15 11:36:44-04,1534347404,3,,5,
151765209,HUYA,2018-08-15 11:36:44-04,1534347404,0,,8,
151765210,HUYA,2018-08-15 11:36:44-04,1534347404,3,,5,
151765242,HUYA,2018-08-15 11:36:45-04,1534347405,0,,7,
151765264,HUYA,2018-08-15 11:36:46-04,1534347406,4,25.41,,f
151765265,HUYA,2018-08-15 11:36:46-04,1534347406,5,,1,
151765266,HUYA,2018-08-15 11:36:46-04,1534347406,8,,54957,
151765272,HUYA,2018-08-15 11:36:46-04,1534347406,0,,6,
151765276,HUYA,2018-08-15 11:36:46-04,1534347406,1,25.37,,t
151765277,HUYA,2018-08-15 11:36:46-04,1534347406,0,,6,
151765278,HUYA,2018-08-15 11:36:46-04,1534347406,2,25.38,,t
151765279,HUYA,2018-08-15 11:36:46-04,1534347406,3,,5,
151765282,HUYA,2018-08-15 11:36:46-04,1534347406,4,25.42,,f
151765283,HUYA,2018-08-15 11:36:46-04,1534347406,5,,1,
151765284,HUYA,2018-08-15 11:36:46-04,1534347406,8,,54958,
151765302,HUYA,2018-08-15 11:36:47-04,1534347407,3,,4,
151765323,HUYA,2018-08-15 11:36:48-04,1534347408,4,25.37,,f
151765324,HUYA,2018-08-15 11:36:48-04,1534347408,5,,1,
151765325,HUYA,2018-08-15 11:36:48-04,1534347408,8,,54959,
151765381,HUYA,2018-08-15 11:36:51-04,1534347411,5,,3,
151765382,HUYA,2018-08-15 11:36:51-04,1534347411,8,,54962,
151765383,HUYA,2018-08-15 11:36:51-04,1534347411,1,25.36,,t
151765384,HUYA,2018-08-15 11:36:51-04,1534347411,0,,33,
151765385,HUYA,2018-08-15 11:36:51-04,1534347411,2,25.43,,t
151765386,HUYA,2018-08-15 11:36:51-04,1534347411,3,,6,
151765387,HUYA,2018-08-15 11:36:51-04,1534347411,0,,33,
151765388,HUYA,2018-08-15 11:36:51-04,1534347411,3,,6,
151765397,HUYA,2018-08-15 11:36:51-04,1534347411,1,25.37,,t
151765398,HUYA,2018-08-15 11:36:51-04,1534347411,0,,1,
151765399,HUYA,2018-08-15 11:36:51-04,1534347411,0,,1,
151765406,HUYA,2018-08-15 11:36:51-04,1534347411,5,,1,
151765407,HUYA,2018-08-15 11:36:51-04,1534347411,8,,54963,
151765420,HUYA,2018-08-15 11:36:52-04,1534347412,3,,7,
151765459,HUYA,2018-08-15 11:36:54-04,1534347414,4,25.42,,f
151765460,HUYA,2018-08-15 11:36:54-04,1534347414,5,,1,
151765461,HUYA,2018-08-15 11:36:54-04,1534347414,8,,54964,
151765551,HUYA,2018-08-15 11:36:57-04,1534347417,4,25.37,,f
151765552,HUYA,2018-08-15 11:36:57-04,1534347417,5,,3,
151765553,HUYA,2018-08-15 11:36:57-04,1534347417,5,,3,
151765554,HUYA,2018-08-15 11:36:57-04,1534347417,8,,54967,
151765555,HUYA,2018-08-15 11:36:57-04,1534347417,1,25.36,,t
151765556,HUYA,2018-08-15 11:36:57-04,1534347417,0,,34,
151765557,HUYA,2018-08-15 11:36:57-04,1534347417,2,25.42,,t
151765558,HUYA,2018-08-15 11:36:57-04,1534347417,3,,2,
151765559,HUYA,2018-08-15 11:36:57-04,1534347417,0,,34,
151765560,HUYA,2018-08-15 11:36:57-04,1534347417,3,,2,
151765580,HUYA,2018-08-15 11:36:57-04,1534347417,5,,1,
151765581,HUYA,2018-08-15 11:36:57-04,1534347417,8,,54968,
151765591,HUYA,2018-08-15 11:36:57-04,1534347417,3,,3,
151765614,HUYA,2018-08-15 11:36:59-04,1534347419,3,,4,
151765662,HUYA,2018-08-15 11:37:00-04,1534347420,3,,7,
151765676,HUYA,2018-08-15 11:37:01-04,1534347421,3,,13,
151765686,HUYA,2018-08-15 11:37:02-04,1534347422,2,25.4,,t
151765687,HUYA,2018-08-15 11:37:02-04,1534347422,3,,2,
151765688,HUYA,2018-08-15 11:37:02-04,1534347422,3,,2,
151765691,HUYA,2018-08-15 11:37:02-04,1534347422,8,,54987,
151765765,HUYA,2018-08-15 11:37:06-04,1534347426,3,,5,
151765792,HUYA,2018-08-15 11:37:07-04,1534347427,3,,6,
151765797,HUYA,2018-08-15 11:37:07-04,1534347427,1,25.37,,t
151765798,HUYA,2018-08-15 11:37:07-04,1534347427,0,,1,
151765799,HUYA,2018-08-15 11:37:07-04,1534347427,0,,1,
151765829,HUYA,2018-08-15 11:37:08-04,1534347428,0,,4,
151765830,HUYA,2018-08-15 11:37:08-04,1534347428,3,,5,
151765831,HUYA,2018-08-15 11:37:08-04,1534347428,4,25.39,,f
151765832,HUYA,2018-08-15 11:37:08-04,1534347428,5,,1,
151765833,HUYA,2018-08-15 11:37:08-04,1534347428,8,,54988,
151765912,HUYA,2018-08-15 11:37:10-04,1534347430,4,25.4,,f
151765913,HUYA,2018-08-15 11:37:10-04,1534347430,5,,2,
151765914,HUYA,2018-08-15 11:37:10-04,1534347430,5,,2,
151765915,HUYA,2018-08-15 11:37:10-04,1534347430,8,,54990,
151765918,HUYA,2018-08-15 11:37:10-04,1534347430,1,25.38,,t
151765919,HUYA,2018-08-15 11:37:10-04,1534347430,0,,15,
151765920,HUYA,2018-08-15 11:37:10-04,1534347430,2,25.42,,t
151765921,HUYA,2018-08-15 11:37:10-04,1534347430,3,,3,
151765922,HUYA,2018-08-15 11:37:10-04,1534347430,0,,15,
151765923,HUYA,2018-08-15 11:37:10-04,1534347430,3,,3,
151765932,HUYA,2018-08-15 11:37:11-04,1534347431,4,25.39,,f
151765933,HUYA,2018-08-15 11:37:11-04,1534347431,5,,2,
151765934,HUYA,2018-08-15 11:37:11-04,1534347431,8,,54992,
151765937,HUYA,2018-08-15 11:37:11-04,1534347431,0,,17,
151765938,HUYA,2018-08-15 11:37:11-04,1534347431,3,,6,
151765947,HUYA,2018-08-15 11:37:12-04,1534347432,4,25.42,,f
151765948,HUYA,2018-08-15 11:37:12-04,1534347432,5,,1,
151765949,HUYA,2018-08-15 11:37:12-04,1534347432,5,,1,
151765950,HUYA,2018-08-15 11:37:12-04,1534347432,8,,54993,
151765955,HUYA,2018-08-15 11:37:12-04,1534347432,3,,4,
151765960,HUYA,2018-08-15 11:37:12-04,1534347432,1,25.39,,t
151765961,HUYA,2018-08-15 11:37:12-04,1534347432,0,,1,
151765962,HUYA,2018-08-15 11:37:12-04,1534347432,0,,1,
151765963,HUYA,2018-08-15 11:37:13-04,1534347433,8,,54994,
151765972,HUYA,2018-08-15 11:37:13-04,1534347433,0,,2,
151766014,HUYA,2018-08-15 11:37:15-04,1534347435,8,,54995,
151766021,HUYA,2018-08-15 11:37:15-04,1534347435,1,25.41,,t
151766022,HUYA,2018-08-15 11:37:15-04,1534347435,0,,4,
151766023,HUYA,2018-08-15 11:37:15-04,1534347435,2,25.45,,t
151766024,HUYA,2018-08-15 11:37:15-04,1534347435,3,,7,
151766025,HUYA,2018-08-15 11:37:15-04,1534347435,0,,4,
151766026,HUYA,2018-08-15 11:37:15-04,1534347435,3,,7,
151766027,HUYA,2018-08-15 11:37:15-04,1534347435,1,25.42,,t
151766028,HUYA,2018-08-15 11:37:15-04,1534347435,0,,1,
151766029,HUYA,2018-08-15 11:37:15-04,1534347435,0,,1,
151766046,HUYA,2018-08-15 11:37:15-04,1534347435,8,,54996,
151766053,HUYA,2018-08-15 11:37:15-04,1534347435,0,,4,
151766103,HUYA,2018-08-15 11:37:17-04,1534347437,3,,9,
151766123,HUYA,2018-08-15 11:37:18-04,1534347438,5,,4,
151766124,HUYA,2018-08-15 11:37:18-04,1534347438,8,,55000,
151766126,HUYA,2018-08-15 11:37:18-04,1534347438,1,25.41,,t
151766127,HUYA,2018-08-15 11:37:18-04,1534347438,0,,1,
151766128,HUYA,2018-08-15 11:37:18-04,1534347438,2,25.44,,t
151766129,HUYA,2018-08-15 11:37:18-04,1534347438,3,,6,
151766130,HUYA,2018-08-15 11:37:18-04,1534347438,0,,1,
151766131,HUYA,2018-08-15 11:37:18-04,1534347438,3,,6,
151766138,HUYA,2018-08-15 11:37:19-04,1534347439,1,25.36,,t
151766139,HUYA,2018-08-15 11:37:19-04,1534347439,0,,34,
151766140,HUYA,2018-08-15 11:37:19-04,1534347439,2,25.41,,t
151766141,HUYA,2018-08-15 11:37:19-04,1534347439,3,,4,
151766142,HUYA,2018-08-15 11:37:19-04,1534347439,0,,34,
151766143,HUYA,2018-08-15 11:37:19-04,1534347439,3,,4,
151766153,HUYA,2018-08-15 11:37:19-04,1534347439,4,25.41,,f
151766154,HUYA,2018-08-15 11:37:19-04,1534347439,5,,2,
151766155,HUYA,2018-08-15 11:37:19-04,1534347439,5,,2,
151766156,HUYA,2018-08-15 11:37:19-04,1534347439,8,,55002,
151766162,HUYA,2018-08-15 11:37:20-04,1534347440,0,,32,
151766175,HUYA,2018-08-15 11:37:20-04,1534347440,0,,33,
151766179,HUYA,2018-08-15 11:37:20-04,1534347440,1,25.37,,t
151766180,HUYA,2018-08-15 11:37:20-04,1534347440,0,,1,
151766181,HUYA,2018-08-15 11:37:20-04,1534347440,0,,1,
151766220,HUYA,2018-08-15 11:37:22-04,1534347442,1,25.38,,t
151766221,HUYA,2018-08-15 11:37:22-04,1534347442,0,,1,
151766234,HUYA,2018-08-15 11:37:23-04,1534347443,0,,4,
151766326,HUYA,2018-08-15 11:37:26-04,1534347446,0,,5,
151766350,HUYA,2018-08-15 11:37:26-04,1534347446,0,,4,
151766408,HUYA,2018-08-15 11:37:29-04,1534347449,4,25.38,,f
151766409,HUYA,2018-08-15 11:37:29-04,1534347449,5,,1,
151766410,HUYA,2018-08-15 11:37:29-04,1534347449,5,,1,
151766411,HUYA,2018-08-15 11:37:29-04,1534347449,8,,55003,
151766416,HUYA,2018-08-15 11:37:29-04,1534347449,1,25.36,,t
151766417,HUYA,2018-08-15 11:37:29-04,1534347449,0,,34,
151766418,HUYA,2018-08-15 11:37:29-04,1534347449,2,25.39,,t
151766419,HUYA,2018-08-15 11:37:29-04,1534347449,3,,1,
151766420,HUYA,2018-08-15 11:37:29-04,1534347449,0,,34,
151766421,HUYA,2018-08-15 11:37:29-04,1534347449,3,,1,
151766436,HUYA,2018-08-15 11:37:30-04,1534347450,4,25.37,,f
151766437,HUYA,2018-08-15 11:37:30-04,1534347450,5,,1,
151766438,HUYA,2018-08-15 11:37:30-04,1534347450,8,,55004,
151766440,HUYA,2018-08-15 11:37:30-04,1534347450,3,,4,
151766476,HUYA,2018-08-15 11:37:31-04,1534347451,1,25.37,,t
151766477,HUYA,2018-08-15 11:37:31-04,1534347451,0,,5,
151766478,HUYA,2018-08-15 11:37:31-04,1534347451,0,,5,
151766496,HUYA,2018-08-15 11:37:31-04,1534347451,3,,3,
151766506,HUYA,2018-08-15 11:37:32-04,1534347452,8,,55153,
151766529,HUYA,2018-08-15 11:37:34-04,1534347454,3,,1,
151766573,HUYA,2018-08-15 11:37:36-04,1534347456,1,25.36,,t
151766574,HUYA,2018-08-15 11:37:36-04,1534347456,0,,34,
151766575,HUYA,2018-08-15 11:37:36-04,1534347456,2,25.4,,t
151766576,HUYA,2018-08-15 11:37:36-04,1534347456,3,,4,
151766577,HUYA,2018-08-15 11:37:36-04,1534347456,0,,34,
151766578,HUYA,2018-08-15 11:37:36-04,1534347456,3,,4,
151766592,HUYA,2018-08-15 11:37:37-04,1534347457,0,,35,
151766613,HUYA,2018-08-15 11:37:38-04,1534347458,3,,6,
151766614,HUYA,2018-08-15 11:37:38-04,1534347458,4,25.4,,f
151766615,HUYA,2018-08-15 11:37:38-04,1534347458,5,,5,
151766616,HUYA,2018-08-15 11:37:38-04,1534347458,5,,5,
151766617,HUYA,2018-08-15 11:37:38-04,1534347458,8,,55158,
151766661,HUYA,2018-08-15 11:37:40-04,1534347460,3,,4,
151766671,HUYA,2018-08-15 11:37:40-04,1534347460,3,,5,
151767248,HUYA,2018-08-15 11:38:03-04,1534347483,0,,34,
151767403,HUYA,2018-08-15 11:38:10-04,1534347490,0,,38,
151767513,HUYA,2018-08-15 11:38:15-04,1534347495,8,,55160,
151767520,HUYA,2018-08-15 11:38:15-04,1534347495,4,25.36,,f
151767521,HUYA,2018-08-15 11:38:15-04,1534347495,5,,2,
151767522,HUYA,2018-08-15 11:38:15-04,1534347495,5,,2,
151767542,HUYA,2018-08-15 11:38:15-04,1534347495,3,,10,
151767663,HUYA,2018-08-15 11:38:20-04,1534347500,4,25.37,,f
151767664,HUYA,2018-08-15 11:38:20-04,1534347500,5,,1,
151767665,HUYA,2018-08-15 11:38:20-04,1534347500,5,,1,
151767666,HUYA,2018-08-15 11:38:20-04,1534347500,8,,55161,
151767675,HUYA,2018-08-15 11:38:20-04,1534347500,1,25.35,,t
151767676,HUYA,2018-08-15 11:38:20-04,1534347500,0,,16,
151767677,HUYA,2018-08-15 11:38:20-04,1534347500,2,25.38,,t
151767678,HUYA,2018-08-15 11:38:20-04,1534347500,3,,1,
151767679,HUYA,2018-08-15 11:38:20-04,1534347500,0,,16,
151767680,HUYA,2018-08-15 11:38:20-04,1534347500,3,,1,
151767691,HUYA,2018-08-15 11:38:20-04,1534347500,2,25.39,,t
151767692,HUYA,2018-08-15 11:38:20-04,1534347500,3,,8,
151767693,HUYA,2018-08-15 11:38:20-04,1534347500,3,,8,
151767715,HUYA,2018-08-15 11:38:20-04,1534347500,4,25.35,,f
151767716,HUYA,2018-08-15 11:38:20-04,1534347500,5,,1,
151767717,HUYA,2018-08-15 11:38:20-04,1534347500,8,,55162,
151767727,HUYA,2018-08-15 11:38:21-04,1534347501,3,,6,
151767758,HUYA,2018-08-15 11:38:21-04,1534347501,3,,5,
151767808,HUYA,2018-08-15 11:38:22-04,1534347502,8,,55163,
151767818,HUYA,2018-08-15 11:38:22-04,1534347502,0,,15,
151767819,HUYA,2018-08-15 11:38:23-04,1534347503,1,25.34,,t
151767820,HUYA,2018-08-15 11:38:23-04,1534347503,0,,3,
151767821,HUYA,2018-08-15 11:38:23-04,1534347503,2,25.36,,t
151767822,HUYA,2018-08-15 11:38:23-04,1534347503,3,,3,
151767823,HUYA,2018-08-15 11:38:23-04,1534347503,0,,3,
151767824,HUYA,2018-08-15 11:38:23-04,1534347503,3,,3,
151767840,HUYA,2018-08-15 11:38:23-04,1534347503,5,,2,
151767841,HUYA,2018-08-15 11:38:23-04,1534347503,8,,55165,
151767854,HUYA,2018-08-15 11:38:23-04,1534347503,0,,2,
151767855,HUYA,2018-08-15 11:38:23-04,1534347503,3,,5,
151767878,HUYA,2018-08-15 11:38:25-04,1534347505,4,25.34,,f
151767879,HUYA,2018-08-15 11:38:25-04,1534347505,5,,2,
151767880,HUYA,2018-08-15 11:38:25-04,1534347505,8,,55167,
151767881,HUYA,2018-08-15 11:38:25-04,1534347505,1,25.32,,t
151767882,HUYA,2018-08-15 11:38:25-04,1534347505,0,,3,
151767883,HUYA,2018-08-15 11:38:25-04,1534347505,2,25.34,,t
151767884,HUYA,2018-08-15 11:38:25-04,1534347505,3,,3,
151767885,HUYA,2018-08-15 11:38:25-04,1534347505,0,,3,
151767886,HUYA,2018-08-15 11:38:25-04,1534347505,3,,3,
151767896,HUYA,2018-08-15 11:38:26-04,1534347506,4,25.33,,f
151767897,HUYA,2018-08-15 11:38:26-04,1534347506,5,,1,
151767898,HUYA,2018-08-15 11:38:26-04,1534347506,5,,1,
151767899,HUYA,2018-08-15 11:38:26-04,1534347506,8,,55168,
151767909,HUYA,2018-08-15 11:38:26-04,1534347506,0,,6,
151767910,HUYA,2018-08-15 11:38:26-04,1534347506,3,,6,
151767919,HUYA,2018-08-15 11:38:27-04,1534347507,5,,2,
151767920,HUYA,2018-08-15 11:38:27-04,1534347507,8,,55170,
151767930,HUYA,2018-08-15 11:38:27-04,1534347507,3,,3,
151767934,HUYA,2018-08-15 11:38:27-04,1534347507,2,25.36,,t
151767935,HUYA,2018-08-15 11:38:27-04,1534347507,3,,1,
151767936,HUYA,2018-08-15 11:38:27-04,1534347507,3,,1,
151767939,HUYA,2018-08-15 11:38:28-04,1534347508,4,25.34,,f
151767940,HUYA,2018-08-15 11:38:28-04,1534347508,5,,1,
151767941,HUYA,2018-08-15 11:38:28-04,1534347508,5,,1,
151767942,HUYA,2018-08-15 11:38:28-04,1534347508,8,,55171,
151767949,HUYA,2018-08-15 11:38:28-04,1534347508,3,,4,
151767987,HUYA,2018-08-15 11:38:29-04,1534347509,3,,5,
151768006,HUYA,2018-08-15 11:38:30-04,1534347510,3,,4,
151768018,HUYA,2018-08-15 11:38:31-04,1534347511,0,,5,
151768019,HUYA,2018-08-15 11:38:31-04,1534347511,3,,5,
151768051,HUYA,2018-08-15 11:38:32-04,1534347512,3,,4,
151768054,HUYA,2018-08-15 11:38:32-04,1534347512,8,,55235,
151768110,HUYA,2018-08-15 11:38:35-04,1534347515,5,,2,
151768111,HUYA,2018-08-15 11:38:35-04,1534347515,8,,55237,
151768188,HUYA,2018-08-15 11:38:39-04,1534347519,3,,5,
151768304,HUYA,2018-08-15 11:38:44-04,1534347524,3,,6,
151768321,HUYA,2018-08-15 11:38:44-04,1534347524,4,25.36,,f
151768322,HUYA,2018-08-15 11:38:44-04,1534347524,5,,5,
151768323,HUYA,2018-08-15 11:38:44-04,1534347524,5,,5,
151768324,HUYA,2018-08-15 11:38:44-04,1534347524,8,,55242,
151768343,HUYA,2018-08-15 11:38:44-04,1534347524,0,,6,
151768344,HUYA,2018-08-15 11:38:44-04,1534347524,3,,5,
151768432,HUYA,2018-08-15 11:38:47-04,1534347527,3,,6,
151768586,HUYA,2018-08-15 11:38:52-04,1534347532,4,25.34,,f
151768587,HUYA,2018-08-15 11:38:52-04,1534347532,5,,6,
151768588,HUYA,2018-08-15 11:38:52-04,1534347532,5,,6,
151768589,HUYA,2018-08-15 11:38:52-04,1534347532,8,,55248,
151768658,HUYA,2018-08-15 11:38:54-04,1534347534,3,,5,
151768744,HUYA,2018-08-15 11:38:56-04,1534347536,0,,7,
151768777,HUYA,2018-08-15 11:38:57-04,1534347537,5,,15,
151768778,HUYA,2018-08-15 11:38:57-04,1534347537,8,,55263,
151768803,HUYA,2018-08-15 11:38:58-04,1534347538,3,,4,
151768882,HUYA,2018-08-15 11:39:02-04,1534347542,4,25.35,,f
151768883,HUYA,2018-08-15 11:39:02-04,1534347542,5,,10,
151768884,HUYA,2018-08-15 11:39:02-04,1534347542,5,,10,
151768885,HUYA,2018-08-15 11:39:02-04,1534347542,8,,55273,
151768889,HUYA,2018-08-15 11:39:02-04,1534347542,0,,8,
151768928,HUYA,2018-08-15 11:39:02-04,1534347542,3,,6,
151768929,HUYA,2018-08-15 11:39:02-04,1534347542,8,,55276,
151768930,HUYA,2018-08-15 11:39:02-04,1534347542,4,25.34,,f
151768931,HUYA,2018-08-15 11:39:02-04,1534347542,5,,1,
151768932,HUYA,2018-08-15 11:39:02-04,1534347542,5,,1,
151768933,HUYA,2018-08-15 11:39:02-04,1534347542,1,25.33,,t
151768934,HUYA,2018-08-15 11:39:02-04,1534347542,0,,1,
151768935,HUYA,2018-08-15 11:39:02-04,1534347542,0,,1,
151768936,HUYA,2018-08-15 11:39:02-04,1534347542,3,,5,
151768954,HUYA,2018-08-15 11:39:03-04,1534347543,8,,55277,
151768956,HUYA,2018-08-15 11:39:03-04,1534347543,0,,6,
151768957,HUYA,2018-08-15 11:39:03-04,1534347543,3,,4,
151768974,HUYA,2018-08-15 11:39:04-04,1534347544,4,25.33,,f
151768975,HUYA,2018-08-15 11:39:04-04,1534347544,5,,1,
151768976,HUYA,2018-08-15 11:39:04-04,1534347544,8,,55278,
151769032,HUYA,2018-08-15 11:39:06-04,1534347546,8,,55279,
151769033,HUYA,2018-08-15 11:39:06-04,1534347546,3,,5,
151769060,HUYA,2018-08-15 11:39:06-04,1534347546,4,25.36,,f
151769061,HUYA,2018-08-15 11:39:06-04,1534347546,5,,1,
151769062,HUYA,2018-08-15 11:39:06-04,1534347546,8,,55280,
151769069,HUYA,2018-08-15 11:39:06-04,1534347546,3,,4,
151769322,HUYA,2018-08-15 11:39:15-04,1534347555,0,,7,
151769368,HUYA,2018-08-15 11:39:17-04,1534347557,3,,5,
151769381,HUYA,2018-08-15 11:39:19-04,1534347559,0,,8,
151769621,HUYA,2018-08-15 11:39:28-04,1534347568,4,25.34,,f
151769622,HUYA,2018-08-15 11:39:28-04,1534347568,5,,13,
151769623,HUYA,2018-08-15 11:39:28-04,1534347568,5,,13,
151769624,HUYA,2018-08-15 11:39:28-04,1534347568,8,,55293,
151769631,HUYA,2018-08-15 11:39:28-04,1534347568,0,,9,
151769637,HUYA,2018-08-15 11:39:29-04,1534347569,5,,1,
151769638,HUYA,2018-08-15 11:39:29-04,1534347569,8,,55294,
151769648,HUYA,2018-08-15 11:39:29-04,1534347569,2,25.34,,t
151769649,HUYA,2018-08-15 11:39:29-04,1534347569,3,,2,
151769650,HUYA,2018-08-15 11:39:29-04,1534347569,0,,8,
151769651,HUYA,2018-08-15 11:39:29-04,1534347569,3,,2,
151769652,HUYA,2018-08-15 11:39:29-04,1534347569,8,,55295,
151769660,HUYA,2018-08-15 11:39:30-04,1534347570,0,,7,
151769661,HUYA,2018-08-15 11:39:30-04,1534347570,3,,3,
151769680,HUYA,2018-08-15 11:39:31-04,1534347571,2,25.36,,t
151769681,HUYA,2018-08-15 11:39:31-04,1534347571,3,,5,
151769682,HUYA,2018-08-15 11:39:31-04,1534347571,0,,8,
151769683,HUYA,2018-08-15 11:39:31-04,1534347571,3,,5,
151769692,HUYA,2018-08-15 11:39:32-04,1534347572,8,,55296,
151769695,HUYA,2018-08-15 11:39:32-04,1534347572,8,,55312,
151769696,HUYA,2018-08-15 11:39:32-04,1534347572,3,,4,
151769702,HUYA,2018-08-15 11:39:33-04,1534347573,4,25.36,,f
151769703,HUYA,2018-08-15 11:39:33-04,1534347573,5,,1,
151769704,HUYA,2018-08-15 11:39:33-04,1534347573,8,,55313,
151769717,HUYA,2018-08-15 11:39:35-04,1534347575,1,25.34,,t
151769718,HUYA,2018-08-15 11:39:35-04,1534347575,0,,1,
151769719,HUYA,2018-08-15 11:39:35-04,1534347575,0,,1,
151769741,HUYA,2018-08-15 11:39:35-04,1534347575,0,,4,
151769819,HUYA,2018-08-15 11:39:39-04,1534347579,0,,6,
151769939,HUYA,2018-08-15 11:39:42-04,1534347582,3,,5,
151769970,HUYA,2018-08-15 11:39:43-04,1534347583,0,,5,
151769988,HUYA,2018-08-15 11:39:44-04,1534347584,4,25.34,,f
151769989,HUYA,2018-08-15 11:39:44-04,1534347584,5,,7,
151769990,HUYA,2018-08-15 11:39:44-04,1534347584,5,,7,
151769991,HUYA,2018-08-15 11:39:44-04,1534347584,8,,55320,
151770008,HUYA,2018-08-15 11:39:45-04,1534347585,3,,7,
151770188,HUYA,2018-08-15 11:39:51-04,1534347591,0,,6,
151770275,HUYA,2018-08-15 11:39:54-04,1534347594,5,,1,
151770276,HUYA,2018-08-15 11:39:54-04,1534347594,8,,55321,
151770279,HUYA,2018-08-15 11:39:54-04,1534347594,3,,6,
151770308,HUYA,2018-08-15 11:39:56-04,1534347596,3,,7,
151770395,HUYA,2018-08-15 11:39:58-04,1534347598,0,,11,
151770400,HUYA,2018-08-15 11:39:59-04,1534347599,8,,55322,
151770425,HUYA,2018-08-15 11:40:00-04,1534347600,4,25.35,,f
151770426,HUYA,2018-08-15 11:40:00-04,1534347600,5,,10,
151770427,HUYA,2018-08-15 11:40:00-04,1534347600,5,,10,
151770428,HUYA,2018-08-15 11:40:00-04,1534347600,8,,55332,
151770429,HUYA,2018-08-15 11:40:00-04,1534347600,0,,12,
151770474,HUYA,2018-08-15 11:40:01-04,1534347601,4,25.36,,f
151770475,HUYA,2018-08-15 11:40:01-04,1534347601,5,,29,
151770476,HUYA,2018-08-15 11:40:01-04,1534347601,5,,29,
151770477,HUYA,2018-08-15 11:40:01-04,1534347601,8,,55361,
151770523,HUYA,2018-08-15 11:40:02-04,1534347602,8,,55362,
151770589,HUYA,2018-08-15 11:40:05-04,1534347605,0,,7,
151770594,HUYA,2018-08-15 11:40:05-04,1534347605,4,25.34,,f
151770595,HUYA,2018-08-15 11:40:05-04,1534347605,5,,1,
151770596,HUYA,2018-08-15 11:40:05-04,1534347605,5,,1,
151770597,HUYA,2018-08-15 11:40:05-04,1534347605,8,,55363,
151770611,HUYA,2018-08-15 11:40:05-04,1534347605,3,,6,
151770613,HUYA,2018-08-15 11:40:06-04,1534347606,4,25.36,,f
151770614,HUYA,2018-08-15 11:40:06-04,1534347606,5,,1,
151770615,HUYA,2018-08-15 11:40:06-04,1534347606,8,,55364,
151770620,HUYA,2018-08-15 11:40:06-04,1534347606,0,,6,
151770621,HUYA,2018-08-15 11:40:06-04,1534347606,3,,7,
151770636,HUYA,2018-08-15 11:40:07-04,1534347607,1,25.35,,t
151770637,HUYA,2018-08-15 11:40:07-04,1534347607,0,,4,
151770638,HUYA,2018-08-15 11:40:07-04,1534347607,0,,4,
151770647,HUYA,2018-08-15 11:40:08-04,1534347608,4,25.35,,f
151770648,HUYA,2018-08-15 11:40:08-04,1534347608,5,,2,
